complaint_id,labeler_name,complaint_category,created_at
11333660,google__gemini-2.5-pro,improper_charges,2026-04-24T17:06:51.210418+00:00
11343508,google__gemini-2.5-pro,improper_process,2026-04-25T19:05:55.657167+00:00
11349436,google__gemini-2.5-pro,improper_process,2026-04-24T17:19:20.968275+00:00
11352476,google__gemini-2.5-pro,improper_process,2026-04-24T18:12:46.515279+00:00
11352902,google__gemini-2.5-pro,improper_process,2026-04-24T18:14:34.788955+00:00
11352953,google__gemini-2.5-pro,deceptive_discriminatory,2026-04-24T17:08:06.064574+00:00
11384698,google__gemini-2.5-pro,improper_charges,2026-04-24T18:07:12.595007+00:00
11385028,google__gemini-2.5-pro,improper_charges,2026-04-24T17:53:58.969248+00:00
11386695,google__gemini-2.5-pro,improper_process,2026-04-24T18:06:12.793900+00:00
11389746,google__gemini-2.5-pro,improper_charges,2026-04-24T18:09:24.370415+00:00
11389752,google__gemini-2.5-pro,improper_charges,2026-04-24T18:09:14.659455+00:00
11389795,google__gemini-2.5-pro,improper_charges,2026-04-24T18:09:47.217012+00:00
11391542,google__gemini-2.5-pro,deceptive_discriminatory,2026-04-24T18:10:51.830920+00:00
11401223,google__gemini-2.5-pro,deceptive_discriminatory,2026-04-24T17:16:54.742236+00:00
11401851,google__gemini-2.5-pro,deceptive_discriminatory,2026-04-24T17:12:53.684314+00:00
11410111,google__gemini-2.5-pro,improper_process,2026-04-24T18:13:03.107535+00:00
11411165,google__gemini-2.5-pro,improper_process,2026-04-25T19:09:01.577934+00:00
11414280,google__gemini-2.5-pro,improper_charges,2026-04-24T17:45:58.564231+00:00
11428232,google__gemini-2.5-pro,improper_process,2026-04-24T17:17:50.358056+00:00
11428519,google__gemini-2.5-pro,improper_process,2026-04-24T17:09:00.607813+00:00
11433091,google__gemini-2.5-pro,improper_process,2026-04-24T18:15:09.591320+00:00
11437903,google__gemini-2.5-pro,improper_charges,2026-04-24T18:12:04.574038+00:00
11442840,google__gemini-2.5-pro,improper_charges,2026-04-24T18:10:17.118585+00:00
11450037,google__gemini-2.5-pro,improper_charges,2026-04-24T17:07:03.700697+00:00
11452854,google__gemini-2.5-pro,improper_process,2026-04-24T18:13:52.872141+00:00
11455052,google__gemini-2.5-pro,improper_process,2026-04-24T18:13:32.701217+00:00
11455678,google__gemini-2.5-pro,improper_process,2026-04-25T19:08:11.290755+00:00
11465631,google__gemini-2.5-pro,improper_process,2026-04-24T18:15:13.653321+00:00
11466371,google__gemini-2.5-pro,improper_charges,2026-04-24T17:31:27.882587+00:00
11466600,google__gemini-2.5-pro,improper_process,2026-04-24T17:31:34.014094+00:00
11468296,google__gemini-2.5-pro,improper_charges,2026-04-24T17:07:03.707899+00:00
11471832,google__gemini-2.5-pro,improper_charges,2026-04-24T17:12:17.886310+00:00
11472493,google__gemini-2.5-pro,improper_charges,2026-04-24T17:13:55.253707+00:00
11479617,google__gemini-2.5-pro,improper_charges,2026-04-24T18:10:53.342792+00:00
11498537,google__gemini-2.5-pro,improper_process,2026-04-24T17:12:51.840981+00:00
11503359,google__gemini-2.5-pro,improper_process,2026-04-24T18:08:33.287672+00:00
11519020,google__gemini-2.5-pro,improper_charges,2026-04-24T17:53:44.254324+00:00
11522131,google__gemini-2.5-pro,improper_process,2026-04-24T18:05:19.279137+00:00
11551907,google__gemini-2.5-pro,improper_charges,2026-04-24T17:16:36.532707+00:00
11575022,google__gemini-2.5-pro,improper_charges,2026-04-24T17:53:21.733592+00:00
11593109,google__gemini-2.5-pro,improper_process,2026-04-24T18:09:35.443157+00:00
11596070,google__gemini-2.5-pro,improper_process,2026-04-24T17:18:33.338787+00:00
11601734,google__gemini-2.5-pro,improper_process,2026-04-24T17:53:52.031065+00:00
11634807,google__gemini-2.5-pro,improper_charges,2026-04-24T18:14:03.277416+00:00
11638311,google__gemini-2.5-pro,improper_charges,2026-04-24T17:45:58.907902+00:00
11651442,google__gemini-2.5-pro,improper_process,2026-04-24T18:07:22.322674+00:00
11653905,google__gemini-2.5-pro,improper_process,2026-04-24T17:22:37.563906+00:00
11682130,google__gemini-2.5-pro,improper_process,2026-04-24T18:05:29.830586+00:00
11685621,google__gemini-2.5-pro,improper_process,2026-04-24T18:05:21.162353+00:00
11691460,google__gemini-2.5-pro,improper_process,2026-04-24T18:14:29.327440+00:00
11706286,google__gemini-2.5-pro,improper_process,2026-04-24T18:08:44.546814+00:00
11707658,google__gemini-2.5-pro,improper_process,2026-04-24T18:07:30.634183+00:00
11716590,google__gemini-2.5-pro,improper_charges,2026-04-25T19:08:42.445532+00:00
11718118,google__gemini-2.5-pro,improper_process,2026-04-24T17:08:24.149714+00:00
11720286,google__gemini-2.5-pro,deceptive_discriminatory,2026-04-24T18:07:25.700852+00:00
11720589,google__gemini-2.5-pro,improper_process,2026-04-25T19:08:47.608562+00:00
11727292,google__gemini-2.5-pro,improper_process,2026-04-24T17:09:38.669061+00:00
11731528,google__gemini-2.5-pro,improper_process,2026-04-24T17:08:06.847997+00:00
11742198,google__gemini-2.5-pro,improper_process,2026-04-24T18:09:25.775038+00:00
11742235,google__gemini-2.5-pro,improper_process,2026-04-24T18:13:37.924494+00:00
11767791,google__gemini-2.5-pro,improper_charges,2026-04-24T17:08:20.020773+00:00
11774684,google__gemini-2.5-pro,improper_charges,2026-04-24T18:10:27.562359+00:00
