complaint_id,labeler_name,complaint_category,created_at
13457990,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
13050693,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11925012,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
12449400,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
18745095,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
16488607,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19108906,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
17365063,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
12573831,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
15795676,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18701320,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18133407,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19672967,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14054533,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
17227959,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16589461,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
15173757,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
15307463,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
13058286,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
12310677,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
13606037,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18079678,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
13348480,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16645297,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16815374,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
13808905,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
11909245,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
12414171,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11385538,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
15438937,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
18053558,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
17822441,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
12934035,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
15698544,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
14861592,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
14909482,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
18383721,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
16596264,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
14439880,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
15918366,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11468676,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
15357471,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
17776591,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
11400016,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
12674994,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
20824994,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14223506,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
14978449,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
13634807,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
12764415,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
11488762,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
13153383,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11596215,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
17808017,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19138190,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18276016,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18489939,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
12067647,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19246632,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
16626610,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
14665789,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18594949,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
11696678,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16855182,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
14277523,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14319323,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18238334,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
18296587,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14974465,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
18078779,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18237710,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
14975870,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
14087108,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19953137,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
18999201,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
18326735,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
15279303,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14799243,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
17109016,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16247612,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
12252901,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
12103248,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
13530281,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11982029,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
19679906,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16863220,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
17835097,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
18126447,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
12191687,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
14834986,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
16434051,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
11872580,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11557475,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
11767107,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
12850105,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
11985969,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
14662225,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
12245545,sonnet-4-6,improper_charges,2026-04-28T21:34:57.013037+00:00
14064844,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:34:57.013037+00:00
13535022,sonnet-4-6,improper_process,2026-04-28T21:34:57.013037+00:00
19516926,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
19040584,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
13611987,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
13178033,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
11920586,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
15040461,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
15475544,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
15668114,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
14897160,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
19210486,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
11945806,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
17017427,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
18058772,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
12424134,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
13766368,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
20172141,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
11778617,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
17924120,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
17887741,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
16637341,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
15211675,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
19972305,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
14123210,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
15805490,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
17852841,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
11679059,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
12087197,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
11373632,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
13394892,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
11410519,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
15663744,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
17844123,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
11461637,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
17160670,sonnet-4-6,improper_process,2026-04-28T21:47:54.246796+00:00
15347436,sonnet-4-6,improper_charges,2026-04-28T21:47:54.246796+00:00
15234489,sonnet-4-6,deceptive_and_discriminatory_practices,2026-04-28T21:47:54.246796+00:00
